LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-18,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-18,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-18,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-18,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
2021-04-27 16:53:44,1900-01-00 00:00:00,TELLO-587938,60:60:1F:58:79:38,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-04-27 16:53:44,1900-01-00 00:00:00,,22:9B:4F:7B:2A:5F,-20,,0.000000,0.000000,0.000,0.000,Client
